"Ano";"Mês";"SEF";"Variavel";"Valor";"Cód índ"
2020;"Março";691;"Cota Mínima";63471,3402446356;11
2020;"Março";691;"Mineradores";0;12
2020;"Março";691;"Saúde per capita";12799,0220790263;16
2020;"Março";691;"VAF";44689,8199408357;10
2020;"Março";691;"Esportes";90,4507504926964;22
2020;"Março";691;"Turismo";3194,44621820975;28
2020;"Março";691;"Penitenciárias";0;26
2020;"Março";691;"Recursos Hídricos";0;27
2020;"Março";691;"Produção de Alimentos";2307,7726464501;9
2020;"Março";691;"Unidades de Conservação (IC i)";18586,7356894378;30
2020;"Março";691;"Saneamento";10112,8291141967;31
2020;"Março";691;"Mata Seca";0;32
2020;"Março";691;"Meio Ambiente";28696,6948471541;8
2020;"Março";691;"PSF";3472,86218372167;15
2020;"Março";691;"ICMS Solidário";13489,4477280403;24
2020;"Março";691;"Índice Mínimo per capita";0;25
2020;"Março";691;"Índice de participação";225594,448401847;17
2020;"Março";691;"Compensações";1791,06;18
2020;"Março";691;"Valor Líquido + Compensações";227385,508401847;19
2020;"Março";692;"População";10072,0367645819;1
2020;"Março";692;"População dos 50 + Populosos";0;2
2020;"Março";692;"Área Geográfica";4745,93941351585;3
2020;"Março";692;"Educação";31975,8558409464;4
2020;"Março";692;"Patrimônio Cultural";8155,38024199444;5
2020;"Março";692;"Receita Própria";18141,0582405004;6
2020;"Março";692;"Cota Mínima";63471,7677506881;11
2020;"Março";692;"Mineradores";0;12
2020;"Março";692;"Saúde per capita";7923,6243075114;16
2020;"Março";692;"VAF";71390,8897582558;10
2020;"Março";692;"Esportes";1259,85822462092;22
2020;"Março";692;"Turismo";2960,12454129041;28
2020;"Março";692;"Penitenciárias";0;26
2020;"Março";692;"Recursos Hídricos";0;27
2020;"Março";692;"Produção de Alimentos";12203,230291539;9
2020;"Março";692;"Unidades de Conservação (IC i)";14136,9242709926;30
2020;"Março";692;"Saneamento";0;31
2020;"Março";692;"Mata Seca";0;32
2020;"Março";692;"Meio Ambiente";14135,5105785655;8
2020;"Março";692;"PSF";6945,77114980519;15
2020;"Março";692;"ICMS Solidário";17291,9588574343;24
2020;"Março";692;"Índice Mínimo per capita";0;25
2020;"Março";692;"Índice de participação";270673,029582884;17
2020;"Março";692;"Compensações";1761,97;18
2020;"Março";692;"Valor Líquido + Compensações";272434,999582884;19
2020;"Março";693;"População";99796,6879785275;1
2020;"Março";693;"População dos 50 + Populosos";139260,241878131;2
2020;"Março";693;"Área Geográfica";13867,3055903386;3
2020;"Março";693;"Educação";29073,0047806882;4
2020;"Março";693;"Patrimônio Cultural";6176,34770720146;5
2020;"Março";693;"Receita Própria";53232,2782046311;6
2020;"Março";693;"Cota Mínima";63473,6234183724;11
2020;"Março";693;"Mineradores";5,86910128410449;12
2020;"Março";693;"Saúde per capita";10560,641303036;16
2020;"Março";693;"VAF";2512064,54011718;10
2020;"Março";693;"Esportes";9407,21643289156;22
2020;"Março";693;"Turismo";3650,92700338022;28
2020;"Março";693;"Penitenciárias";15990,4825688772;26
2020;"Março";693;"Recursos Hídricos";0;27
2020;"Março";693;"Produção de Alimentos";13135,7567397463;9
2020;"Março";693;"Unidades de Conservação (IC i)";0;30
2020;"Março";693;"Saneamento";0;31
2020;"Março";693;"Mata Seca";0;32
2020;"Março";693;"Meio Ambiente";0;8
2020;"Março";693;"PSF";27783,8968685822;15
2020;"Março";693;"ICMS Solidário";171333,7890804;24
2020;"Março";693;"Índice Mínimo per capita";0;25
2020;"Março";693;"Índice de participação";3168812,6401365;17
2020;"Março";693;"Compensações";1607,08;18
2020;"Março";693;"Valor Líquido + Compensações";3170419,7201365;19
2020;"Março";58;"População";40625,821346515;1
2020;"Março";58;"População dos 50 + Populosos";0;2
2020;"Março";58;"Área Geográfica";44988,0885889658;3
2020;"Março";58;"Educação";29991,7196975513;4
2020;"Março";58;"Patrimônio Cultural";16215,2549618761;5
2020;"Março";58;"Receita Própria";47660,4093992076;6
2020;"Março";58;"Cota Mínima";63473,6213746193;11
2020;"Março";58;"Mineradores";0,0462676537187248;12
2020;"Março";58;"Saúde per capita";10161,2103581137;16
2020;"Março";58;"VAF";2931109,32986541;10
2020;"Março";58;"Esportes";2051,36752834683;22
2020;"Março";58;"Turismo";2466,84249042296;28
2020;"Março";58;"Penitenciárias";855,457887662991;26
2020;"Março";58;"Recursos Hídricos";0;27
2020;"Março";58;"Produção de Alimentos";17483,2645039168;9
2020;"Março";58;"Unidades de Conservação (IC i)";865,93018923319;30
2020;"Março";58;"Saneamento";0;31
2020;"Março";58;"Mata Seca";33,7776561263637;32
2020;"Março";58;"Meio Ambiente";899,655029996757;8
2020;"Março";58;"PSF";15628,4414853657;15
2020;"Março";58;"ICMS Solidário";0;24
2020;"Março";58;"Índice Mínimo per capita";0;25
2020;"Março";58;"Índice de participação";3223610,56898463;17
2020;"Março";58;"Compensações";1659,44;18
2020;"Março";58;"Valor Líquido + Compensações";3225270,00898463;19
2020;"Março";694;"População";71249,4985202712;1
2020;"Março";694;"População dos 50 + Populosos";0;2
2020;"Março";694;"Área Geográfica";11569,4044590692;3
2020;"Março";694;"Educação";31033,7638693897;4
2020;"Março";694;"Patrimônio Cultural";17623,1470037431;5
2020;"Março";694;"Receita Própria";44554,4839631118;6
2020;"Março";694;"Cota Mínima";63473,508929038;11
2020;"Março";694;"Mineradores";2,8292127919406;12
2020;"Março";694;"Saúde per capita";9864,30060988575;16
2020;"Março";694;"VAF";1536301,57879711;10
2020;"Março";694;"Esportes";0;22
2020;"Março";694;"Turismo";3453,57336846394;28
2020;"Março";694;"Penitenciárias";2650,81801485515;26
2020;"Março";694;"Recursos Hídricos";1786,30953254828;27
2020;"Março";694;"Produção de Alimentos";17685,2090513709;9
2020;"Março";694;"Unidades de Conservação (IC i)";18,5593259367523;30
2020;"Março";694;"Saneamento";10113,1746486486;31
2020;"Março";694;"Mata Seca";0;32
2020;"Março";694;"Meio Ambiente";10130,7208011879;8
2020;"Março";694;"PSF";8682,45211059674;15
2020;"Março";694;"ICMS Solidário";122323,163211418;24
2020;"Março";694;"Índice Mínimo per capita";0;25
2020;"Março";694;"Índice de participação";1952384,71884032;17
2020;"Março";694;"Compensações";1709,83;18
2020;"Março";694;"Valor Líquido + Compensações";1954094,54884032;19
2020;"Março";695;"População";8452,27322090771;1
2020;"Março";695;"População dos 50 + Populosos";0;2
2020;"Março";695;"Área Geográfica";8389,76036064233;3
2020;"Março";695;"Educação";34433,3643894941;4
2020;"Março";695;"Patrimônio Cultural";13351,7188623767;5
2020;"Março";695;"Receita Própria";9422,64821166924;6
2020;"Março";695;"Cota Mínima";63471,0041596011;11
2020;"Março";695;"Mineradores";0,334688375024864;12
2020;"Março";695;"Saúde per capita";7657,74993243438;16
2020;"Março";695;"VAF";31815,2728059279;10
2020;"Março";695;"Esportes";310,115216742384;22
2020;"Março";695;"Turismo";2738,08226005819;28
2020;"Março";695;"Penitenciárias";0;26
2020;"Março";695;"Recursos Hídricos";0;27
2020;"Março";695;"Produção de Alimentos";11580,4793449977;9
2020;"Março";695;"Unidades de Conservação (IC i)";0;30
2020;"Março";695;"Saneamento";0;31
2020;"Março";695;"Mata Seca";0;32
2020;"Março";695;"Meio Ambiente";0;8
2020;"Março";695;"PSF";5209,26569202269;15
2020;"Março";695;"ICMS Solidário";14511,1027892279;24
2020;"Março";695;"Índice Mínimo per capita";0;25
2020;"Março";695;"Índice de participação";211343,207233017;17
2020;"Março";695;"Compensações";1903,52;18
2020;"Março";695;"Valor Líquido + Compensações";213246,727233017;19
2020;"Março";696;"População";31800,3691881913;1
2020;"Março";696;"População dos 50 + Populosos";0;2
2020;"Março";696;"Área Geográfica";30502,9802829766;3
2020;"Março";696;"Educação";0;4
2020;"Março";696;"Patrimônio Cultural";7241,25308389326;5
2020;"Março";696;"Receita Própria";39237,9738568464;6
2020;"Março";696;"Cota Mínima";63473,7798047911;11
2020;"Março";696;"Mineradores";10,2104106844983;12
2020;"Março";696;"Saúde per capita";12883,1390353754;16
2020;"Março";696;"VAF";1193164,30679499;10
2020;"Março";696;"Esportes";0;22
2020;"Março";696;"Turismo";0;28
2020;"Março";696;"Penitenciárias";1933,55900044629;26
2020;"Março";696;"Recursos Hídricos";177115,588671545;27
2020;"Março";696;"Produção de Alimentos";20827,0715015706;9
2020;"Março";696;"Unidades de Conservação (IC i)";187,770530932901;30
2020;"Março";696;"Saneamento";0;31
2020;"Março";696;"Mata Seca";0;32
2020;"Março";696;"Meio Ambiente";187,751753879808;8
2020;"Março";696;"PSF";12155,4848286346;15
2020;"Março";696;"ICMS Solidário";0;24
2020;"Março";696;"Índice Mínimo per capita";0;25
2020;"Março";696;"Índice de participação";1590533,51688001;17
2020;"Março";696;"Compensações";-8,2;18
2020;"Março";696;"Valor Líquido + Compensações";1590525,31688001;19
2020;"Março";697;"População";25066,3487752865;1
2020;"Março";697;"População dos 50 + Populosos";0;2
2020;"Março";697;"Área Geográfica";19336,9526385117;3
2020;"Março";697;"Educação";25222,2589922059;4
2020;"Março";697;"Patrimônio Cultural";27640,8293676498;5
2020;"Março";697;"Receita Própria";24994,6758446504;6
2020;"Março";697;"Cota Mínima";63473,0644412754;11
2020;"Março";697;"Mineradores";0;12
2020;"Março";697;"Saúde per capita";9089,69152277286;16
2020;"Março";697;"VAF";276916,799399704;10
2020;"Março";697;"Esportes";3463,06566178859;22
2020;"Março";697;"Turismo";3946,91335317326;28
2020;"Março";697;"Penitenciárias";831,322293974755;26
2020;"Março";697;"Recursos Hídricos";3403,08976034945;27
2020;"Março";697;"Produção de Alimentos";26962,9767795664;9
2020;"Março";697;"Unidades de Conservação (IC i)";20650,1236168568;30
2020;"Março";697;"Saneamento";10113,1038288303;31
2020;"Março";697;"Mata Seca";4410,14215949443;32
2020;"Março";697;"Meio Ambiente";35174,7034245964;8
2020;"Março";697;"PSF";12155,3478336362;15
2020;"Março";697;"ICMS Solidário";43034,6196960437;24
2020;"Março";697;"Índice Mínimo per capita";0;25
2020;"Março";697;"Índice de participação";600712,681602823;17
2020;"Março";697;"Compensações";1375,58;18
2020;"Março";697;"Valor Líquido + Compensações";602088,261602823;19
2020;"Março";698;"População";6328,02865676179;1
2020;"Março";698;"População dos 50 + Populosos";0;2
2020;"Março";698;"Área Geográfica";3706,52426848973;3
2020;"Março";698;"Educação";25535,1512245493;4
2020;"Março";698;"Patrimônio Cultural";19188,0043643764;5
2020;"Março";698;"Receita Própria";12448,6292541076;6
2020;"Março";698;"Cota Mínima";63472,2436239756;11
2020;"Março";698;"Mineradores";0;12
2020;"Março";698;"Saúde per capita";10918,3278227736;16
2020;"Março";698;"VAF";120829,544192777;10
2020;"Março";698;"Esportes";32,3042992380277;22
2020;"Março";698;"Turismo";0;28
2020;"Março";698;"Penitenciárias";0;26
2020;"Março";698;"Recursos Hídricos";0;27
2020;"Março";698;"Produção de Alimentos";6387,14774614894;9
2020;"Março";698;"Unidades de Conservação (IC i)";0;30
2020;"Março";698;"Saneamento";0;31
2020;"Março";698;"Mata Seca";0;32
2020;"Março";698;"Meio Ambiente";0;8
2020;"Março";698;"PSF";3472,91161251797;15
2020;"Março";698;"ICMS Solidário";10864,1393730985;24
2020;"Março";698;"Índice Mínimo per capita";0;25
2020;"Março";698;"Índice de participação";283183,00150365;17
2020;"Março";698;"Compensações";1410,45;18
2020;"Março";698;"Valor Líquido + Compensações";284593,45150365;19
2020;"Março";699;"População";145085,792012355;1
2020;"Março";699;"População dos 50 + Populosos";202458,447248951;2
2020;"Março";699;"Área Geográfica";6835,42746107636;3
2020;"Março";699;"Educação";26128,0657773414;4
2020;"Março";699;"Patrimônio Cultural";12721,8586678759;5
2020;"Março";699;"Receita Própria";71994,0520721132;6
2020;"Março";699;"Cota Mínima";63473,6345999173;11
2020;"Março";699;"Mineradores";290,850344895139;12
2020;"Março";699;"Saúde per capita";6946,37040465312;16
2020;"Março";699;"VAF";2225323,8357192;10
2020;"Março";699;"Esportes";2584,40057419546;22
2020;"Março";699;"Turismo";0;28
2020;"Março";699;"Penitenciárias";4800,43583906096;26
2020;"Março";699;"Recursos Hídricos";0;27
2020;"Março";699;"Produção de Alimentos";7437,43989849673;9
2020;"Março";699;"Unidades de Conservação (IC i)";0;30
2020;"Março";699;"Saneamento";10113,194671672;31
2020;"Março";699;"Mata Seca";0;32
2020;"Março";699;"Meio Ambiente";10112,1833522048;8
2020;"Março";699;"PSF";36466,371063947;15
2020;"Março";699;"ICMS Solidário";249087,409519604;24
2020;"Março";699;"Índice Mínimo per capita";0;25
2020;"Março";699;"Índice de participação";3071746,59388402;17
2020;"Março";699;"Compensações";1442,21;18
2020;"Março";699;"Valor Líquido + Compensações";3073188,80388402;19
2020;"Março";700;"População";15735,7251534606;1
2020;"Março";700;"População dos 50 + Populosos";0;2
2020;"Março";700;"Área Geográfica";13822,5184211607;3
2020;"Março";700;"Educação";35220,2481158768;4
2020;"Março";700;"Patrimônio Cultural";0;5
2020;"Março";700;"Receita Própria";6776,51688863056;6
2020;"Março";700;"Cota Mínima";63471,3405643454;11
2020;"Março";700;"Mineradores";0;12
2020;"Março";700;"Saúde per capita";5533,29925153715;16
2020;"Março";700;"VAF";37199,5147637886;10
2020;"Março";700;"Esportes";0;22
2020;"Março";700;"Turismo";0;28
2020;"Março";700;"Penitenciárias";0;26
2020;"Março";700;"Recursos Hídricos";0;27
2020;"Março";700;"Produção de Alimentos";24769,6581766746;9
2020;"Março";700;"Unidades de Conservação (IC i)";0;30
2020;"Março";700;"Saneamento";0;31
2020;"Março";700;"Mata Seca";6075,56590731291;32
2020;"Março";700;"Meio Ambiente";6081,64147322022;8
2020;"Março";700;"PSF";10418,5866036442;15
2020;"Março";700;"ICMS Solidário";27015,5399851571;24
2020;"Março";700;"Índice Mínimo per capita";0;25
2020;"Março";700;"Índice de participação";246044,608266726;17
2020;"Março";700;"Compensações";1930,85;18
2020;"Março";700;"Valor Líquido + Compensações";247975,458266726;19
2020;"Março";767;"População";15658,0398893245;1
2020;"Março";767;"População dos 50 + Populosos";0;2
2020;"Março";767;"Área Geográfica";3210,77561443785;3
2020;"Março";767;"Educação";30956,4217124448;4
2020;"Março";767;"Patrimônio Cultural";7990,70952020098;5
2020;"Março";767;"Receita Própria";9639,19469239083;6
2020;"Março";767;"Cota Mínima";63471,9827626686;11
2020;"Março";767;"Mineradores";0;12
2020;"Março";767;"Saúde per capita";4690,33753310044;16
2020;"Março";767;"VAF";110196,557687089;10
2020;"Março";767;"Esportes";305,274373162772;22
2020;"Março";767;"Turismo";4107,18671417678;28
2020;"Março";767;"Penitenciárias";0;26
2020;"Março";767;"Recursos Hídricos";0;27
2020;"Março";767;"Produção de Alimentos";7781,21299825107;9
2020;"Março";767;"Unidades de Conservação (IC i)";0;30
2020;"Março";767;"Saneamento";0;31
2020;"Março";767;"Mata Seca";0;32
2020;"Março";767;"Meio Ambiente";0;8
2020;"Março";767;"PSF";8682,24334844322;15
2020;"Março";767;"ICMS Solidário";26882,1677167006;24
2020;"Março";767;"Índice Mínimo per capita";0;25
2020;"Março";767;"Índice de participação";293572,103149593;17
2020;"Março";767;"Compensações";1709,51;18
2020;"Março";767;"Valor Líquido + Compensações";295281,613149593;19
2020;"Março";701;"População";419095,008899235;1
2020;"Março";701;"População dos 50 + Populosos";584821,735985692;2
2020;"Março";701;"Área Geográfica";76174,1311112655;3
2020;"Março";701;"Educação";24342,6469050884;4
2020;"Março";701;"Patrimônio Cultural";20705,8767706693;5
2020;"Março";701;"Receita Própria";92243,4591539453;6
2020;"Março";701;"Cota Mínima";63473,7598415985;11
2020;"Março";701;"Mineradores";502,18036477973;12
2020;"Março";701;"Saúde per capita";8643,41809448122;16
2020;"Março";701;"VAF";18601910,6795344;10
2020;"Março";701;"Esportes";8176,41344969909;22
2020;"Março";701;"Turismo";1973,47829744932;28
2020;"Março";701;"Penitenciárias";19206,1682168607;26
2020;"Março";701;"Recursos Hídricos";25302,1407278584;27
2020;"Março";701;"Produção de Alimentos";85108,8810471598;9
2020;"Março";701;"Unidades de Conservação (IC i)";460,755175258004;30
2020;"Março";701;"Saneamento";21237,7507152543;31
2020;"Março";701;"Mata Seca";0;32
2020;"Março";701;"Meio Ambiente";21696,3360399232;8
2020;"Março";701;"PSF";88561,3616122484;15
2020;"Março";701;"ICMS Solidário";719514,217494268;24
2020;"Março";701;"Índice Mínimo per capita";0;25
2020;"Março";701;"Índice de participação";20861451,9128101;17
2020;"Março";701;"Compensações";1336,17;18
2020;"Março";701;"Valor Líquido + Compensações";20862788,0828101;19
2020;"Março";702;"População";867996,662652849;1
2020;"Março";702;"População dos 50 + Populosos";1211236,84201278;2
2020;"Março";702;"Área Geográfica";69074,3046973931;3
2020;"Março";702;"Educação";23238,0260804962;4
2020;"Março";702;"Patrimônio Cultural";29361,1421270945;5
2020;"Março";702;"Receita Própria";114526,761732842;6
2020;"Março";702;"Cota Mínima";63473,7718744244;11
2020;"Março";702;"Mineradores";87,0198187920568;12
2020;"Março";702;"Saúde per capita";12580,5083395882;16
2020;"Março";702;"VAF";46291682,8980494;10
2020;"Março";702;"Esportes";0;22
2020;"Março";702;"Turismo";2466,84833945609;28
2020;"Março";702;"Penitenciárias";39645,0833894453;26
2020;"Março";702;"Recursos Hídricos";142342,983643128;27
2020;"Março";702;"Produção de Alimentos";54673,4383258466;9
2020;"Março";702;"Unidades de Conservação (IC i)";975,576785429316;30
2020;"Março";702;"Saneamento";10113,2165434904;31
2020;"Março";702;"Mata Seca";0;32
2020;"Março";702;"Meio Ambiente";11087,6844495868;8
2020;"Março";702;"PSF";140656,306872133;15
2020;"Março";702;"ICMS Solidário";1490201,32966189;24
2020;"Março";702;"Índice Mínimo per capita";0;25
2020;"Março";702;"Índice de participação";50564331,6589097;17
2020;"Março";702;"Compensações";1272,31;18
2020;"Março";702;"Valor Líquido + Compensações";50565603,9689097;19
2020;"Março";703;"População";3278,2204376985;1
2020;"Março";703;"População dos 50 + Populosos";0;2
2020;"Março";703;"Área Geográfica";6870,40288654728;3
2020;"Março";703;"Educação";22540,8491305906;4
2020;"Março";703;"Patrimônio Cultural";0;5
2020;"Março";703;"Receita Própria";3980,5471215338;6
2020;"Março";703;"Cota Mínima";63471,2762525617;11
2020;"Março";703;"Mineradores";0;12
2020;"Março";703;"Saúde per capita";17067,9309898651;16
2020;"Março";703;"VAF";24238,9559599233;10
2020;"Março";703;"Esportes";0;22
2020;"Março";703;"Turismo";0;28
2020;"Março";703;"Penitenciárias";0;26
2020;"Março";703;"Recursos Hídricos";0;27
2020;"Março";703;"Produção de Alimentos";4703,16138838061;9
2020;"Março";703;"Unidades de Conservação (IC i)";0;30
2020;"Março";703;"Saneamento";0;31
2020;"Março";703;"Mata Seca";0;32
2020;"Março";703;"Meio Ambiente";0;8
2020;"Março";703;"PSF";1736,42934118366;15
2020;"Março";703;"ICMS Solidário";5628,14197954687;24
2020;"Março";703;"Índice Mínimo per capita";0;25
2020;"Março";703;"Índice de participação";153515,915709846;17
2020;"Março";703;"Compensações";1249,29;18
2020;"Março";703;"Valor Líquido + Compensações";154765,205709846;19
2020;"Março";704;"População";105944,197523104;1
2020;"Março";704;"População dos 50 + Populosos";147838,71961589;2
2020;"Março";704;"Área Geográfica";141567,707165077;3
2020;"Março";704;"Educação";22383,3942459044;4
2020;"Março";704;"Patrimônio Cultural";1022,29346312188;5
2020;"Março";704;"Receita Própria";67706,589719466;6
2020;"Março";704;"Cota Mínima";63473,7121335243;11
2020;"Março";704;"Mineradores";1,97080798277622;12
2020;"Março";704;"Saúde per capita";11890,0922300661;16
2020;"Março";704;"VAF";4900119,80166022;10
2020;"Março";704;"Esportes";1453,7270987233;22
2020;"Março";704;"Turismo";2960,21522121875;28
2020;"Março";704;"Penitenciárias";13612,7672870913;26
2020;"Março";704;"Recursos Hídricos";0;27
2020;"Março";704;"Produção de Alimentos";142272,469425344;9
2020;"Março";704;"Unidades de Conservação (IC i)";568,995022203762;30
2020;"Março";704;"Saneamento";0;31
2020;"Março";704;"Mata Seca";0;32
2020;"Março";704;"Meio Ambiente";568,938122701541;8
2020;"Março";704;"PSF";22574,4477572976;15
2020;"Março";704;"ICMS Solidário";0;24
2020;"Março";704;"Índice Mínimo per capita";0;25
2020;"Março";704;"Índice de participação";5645391,08281343;17
2020;"Março";704;"Compensações";1189,64;18
2020;"Março";704;"Valor Líquido + Compensações";5646580,72281343;19
2020;"Março";856;"População";5404,06639458272;1
2020;"Março";856;"População dos 50 + Populosos";0;2
2020;"Março";856;"Área Geográfica";19289,1896837202;3
2020;"Março";856;"Educação";0;4
2020;"Março";856;"Patrimônio Cultural";5281,85521335837;5
2020;"Março";856;"Receita Própria";14583,9792375014;6
2020;"Março";856;"Cota Mínima";63473,7800782318;11
2020;"Março";856;"Mineradores";0;12
2020;"Março";856;"Saúde per capita";13427,0696271851;16
2020;"Março";856;"VAF";299776,665258958;10
2020;"Março";856;"Esportes";0;22
2020;"Março";856;"Turismo";0;28
2020;"Março";856;"Penitenciárias";0;26
2020;"Março";856;"Recursos Hídricos";0;27
2020;"Março";856;"Produção de Alimentos";10327,8638849035;9
2020;"Março";856;"Unidades de Conservação (IC i)";0;30
2020;"Março";856;"Saneamento";0;31
2020;"Março";856;"Mata Seca";0;32
2020;"Março";856;"Meio Ambiente";0;8
2020;"Março";856;"PSF";1736,4978401428;15
2020;"Março";856;"ICMS Solidário";9277,85471222383;24
2020;"Março";856;"Índice Mínimo per capita";0;25
2020;"Março";856;"Índice de participação";442578,778108758;17
2020;"Março";856;"Compensações";-8,93;18
2020;"Março";856;"Valor Líquido + Compensações";442569,848108758;19
2020;"Março";857;"População";4098,13037033337;1
2020;"Março";857;"População dos 50 + Populosos";0;2
2020;"Março";857;"Área Geográfica";10122,5125978586;3
2020;"Março";857;"Educação";30565,5007729881;4
2020;"Março";857;"Patrimônio Cultural";2709,00077429322;5
2020;"Março";857;"Receita Própria";13857,133798543;6
2020;"Março";857;"Cota Mínima";63471,9102960795;11
2020;"Março";857;"Mineradores";0;12
2020;"Março";857;"Saúde per capita";14779,1005511404;16
2020;"Março";857;"VAF";117482,042366781;10
2020;"Março";857;"Esportes";0;22
2020;"Março";857;"Turismo";912,70711665804;28
2020;"Março";857;"Penitenciárias";0;26
2020;"Março";857;"Recursos Hídricos";0;27
2020;"Março";857;"Produção de Alimentos";9881,81747472724;9
2020;"Março";857;"Unidades de Conservação (IC i)";0;30
2020;"Março";857;"Saneamento";0;31
2020;"Março";857;"Mata Seca";0;32
2020;"Março";857;"Meio Ambiente";0;8
2020;"Março";857;"PSF";3472,89337433612;15
2020;"Março";857;"ICMS Solidário";7035,78664500122;24
2020;"Março";857;"Índice Mínimo per capita";0;25
2020;"Março";857;"Índice de participação";278388,511521263;17
2020;"Março";857;"Compensações";1690,45;18
2020;"Março";857;"Valor Líquido + Compensações";280078,961521263;19
2020;"Março";705;"População";13005,2668119582;1
2020;"Março";705;"População dos 50 + Populosos";0;2
2020;"Março";705;"Área Geográfica";2329,06324066053;3
2020;"Março";705;"Educação";25791,2797868758;4
2020;"Março";705;"Patrimônio Cultural";21382,7456697224;5
2020;"Março";705;"Receita Própria";8134,92959924699;6
2020;"Março";705;"Cota Mínima";63473,04146603;11
2020;"Março";705;"Mineradores";0;12
2020;"Março";705;"Saúde per capita";7661,58400789728;16
2020;"Março";705;"VAF";420607,357963443;10
2020;"Março";705;"Esportes";0;22
2020;"Março";705;"Turismo";0;28
2020;"Março";705;"Penitenciárias";0;26
2020;"Março";705;"Recursos Hídricos";0;27
2020;"Março";705;"Produção de Alimentos";3770,19886155336;9
2020;"Março";705;"Unidades de Conservação (IC i)";0;30
2020;"Março";705;"Saneamento";0;31
2020;"Março";705;"Mata Seca";0;32
2020;"Março";705;"Meio Ambiente";0;8
2020;"Março";705;"PSF";6945,9105335909;15
2020;"Março";705;"ICMS Solidário";22327,8115339239;24
2020;"Março";705;"Índice Mínimo per capita";0;25
2020;"Março";705;"Índice de participação";595429,238587322;17
2020;"Março";705;"Compensações";1427,11;18
2020;"Março";705;"Valor Líquido + Compensações";596856,348587322;19
2020;"Março";768;"População";21174,7424802081;1
2020;"Março";768;"População dos 50 + Populosos";0;2
2020;"Março";768;"Área Geográfica";34917,2355793545;3
2020;"Março";768;"Educação";49648,2912054767;4
2020;"Março";768;"Patrimônio Cultural";15617,79132206;5
2020;"Março";768;"Receita Própria";7363,20458074191;6
2020;"Março";768;"Cota Mínima";63471,3507986988;11
2020;"Março";768;"Mineradores";0;12
2020;"Março";768;"Saúde per capita";4467,90558184728;16
2020;"Março";768;"VAF";86776,9854811593;10
2020;"Março";768;"Esportes";290,734603498661;22
2020;"Março";768;"Turismo";0;28
2020;"Março";768;"Penitenciárias";0;26
2020;"Março";768;"Recursos Hídricos";0;27
2020;"Março";768;"Produção de Alimentos";15942,8839266806;9
2020;"Março";768;"Unidades de Conservação (IC i)";3608,69033784303;30
2020;"Março";768;"Saneamento";0;31
2020;"Março";768;"Mata Seca";0;32
2020;"Março";768;"Meio Ambiente";3608,32946880925;8
2020;"Março";768;"PSF";8682,15690297966;15
2020;"Março";768;"ICMS Solidário";36353,3994506547;24
2020;"Março";768;"Índice Mínimo per capita";0;25
2020;"Março";768;"Índice de participação";348315,04729058;17
2020;"Março";768;"Compensações";2735,52;18
2020;"Março";768;"Valor Líquido + Compensações";351050,56729058;19
2020;"Março";858;"População";8135,86283935555;1
2020;"Março";858;"População dos 50 + Populosos";0;2
2020;"Março";858;"Área Geográfica";1945,48939226898;3
2020;"Março";858;"Educação";31040,5486024612;4
2020;"Março";858;"Patrimônio Cultural";0;5
2020;"Março";858;"Receita Própria";9511,42590820703;6
2020;"Março";858;"Cota Mínima";63470,8861459684;11
2020;"Março";858;"Mineradores";0;12
2020;"Março";858;"Saúde per capita";9386,89287227075;16
2020;"Março";858;"VAF";36888,2425689934;10
2020;"Março";858;"Esportes";0;22
2020;"Março";858;"Turismo";0;28
2020;"Março";858;"Penitenciárias";0;26
2020;"Março";858;"Recursos Hídricos";0;27
2020;"Março";858;"Produção de Alimentos";3296,26045633931;9
2020;"Março";858;"Unidades de Conservação (IC i)";0;30
2020;"Março";858;"Saneamento";0;31
2020;"Março";858;"Mata Seca";0;32
2020;"Março";858;"Meio Ambiente";0;8
2020;"Março";858;"PSF";5209,25600627128;15
2020;"Março";858;"ICMS Solidário";13967,8804571664;24
2020;"Março";858;"Índice Mínimo per capita";0;25
2020;"Março";858;"Índice de participação";182852,716200106;17
2020;"Março";858;"Compensações";1720,73;18
2020;"Março";858;"Valor Líquido + Compensações";184573,446200106;19
2020;"Março";706;"População";2703,28888085547;1
2020;"Março";706;"População dos 50 + Populosos";0;2
2020;"Março";706;"Área Geográfica";6860,9437377176;3
2020;"Março";706;"Educação";0;4
2020;"Março";706;"Patrimônio Cultural";1022,29459218897;5
2020;"Março";706;"Receita Própria";9136,77416980985;6
2020;"Março";706;"Cota Mínima";63473,7822367597;11
2020;"Março";706;"Mineradores";0,0364235643849886;12
2020;"Março";706;"Saúde per capita";27394,7418046685;16
2020;"Março";706;"VAF";54560,7900367045;10
2020;"Março";706;"Esportes";0;22
2020;"Março";706;"Turismo";0;28
2020;"Março";706;"Penitenciárias";0;26
2020;"Março";706;"Recursos Hídricos";0;27
2020;"Março";706;"Produção de Alimentos";4840,30461944166;9
2020;"Março";706;"Unidades de Conservação (IC i)";58007,2121010166;30
2020;"Março";706;"Saneamento";0;31
2020;"Março";706;"Mata Seca";0;32
2020;"Março";706;"Meio Ambiente";58001,4113798067;8
2020;"Março";706;"PSF";1736,4978991952;15
2020;"Março";706;"ICMS Solidário";4641,08314932793;24
2020;"Março";706;"Índice Mínimo per capita";0;25
2020;"Março";706;"Índice de participação";234371,953370241;17
